record_ID,units_sold
223974,154.0
223975,105.0
223976,34.0
223977,42.0
223978,52.0
223979,97.0
223981,16.0
223982,78.0
223983,67.0
223984,86.0
223985,16.0
223986,10.0
223987,53.0
223988,35.0
223991,15.0
223992,44.0
223998,65.0
223999,57.0
224000,17.0
224001,41.0
224002,45.0
224003,91.0
224007,64.0
224008,65.0
224009,69.0
224010,52.0
224011,27.0
224014,23.0
224015,8.0
224016,47.0
224017,33.0
224018,12.0
224019,40.0
224020,57.0
224021,33.0
224025,82.0
224026,73.0
224027,51.0
224028,38.0
224029,98.0
224030,56.0
224032,44.0
224033,41.0
224036,37.0
224038,11.0
224039,27.0
224040,28.0
224041,6.0
224044,68.0
224045,58.0
224046,51.0
224047,24.0
224048,20.0
224049,29.0
224050,46.0
224051,30.0
224052,6.0
224053,10.0
224054,13.0
224056,12.0
224058,127.0
224059,78.0
224060,49.0
224063,54.0
224064,59.0
224065,97.0
224068,113.0
224069,113.0
224070,90.0
224071,13.0
224072,8.0
224074,55.0
224075,46.0
224076,22.0
224078,21.0
224079,42.0
224081,12.0
224084,11.0
224085,42.0
224086,22.0
224088,18.0
224089,35.0
224090,26.0
224094,77.0
224095,64.0
224096,37.0
224097,22.0
224098,19.0
224099,30.0
224100,28.0
224101,23.0
224104,13.0
224105,11.0
224106,11.0
224107,18.0
224108,19.0
224109,19.0
224110,23.0
224111,21.0
224115,21.0
224116,28.0
224119,13.0
224120,11.0
224123,139.0
224124,83.0
224125,56.0
224128,64.0
224129,79.0
224130,115.0
224133,20.0
224134,115.0
224135,60.0
224136,81.0
224137,20.0
224138,11.0
224139,74.0
224140,50.0
224141,32.0
224143,16.0
224144,39.0
224145,19.0
224148,65.0
224149,77.0
224150,18.0
224151,9.0
224153,21.0
224154,47.0
224155,36.0
224156,16.0
224157,16.0
224158,13.0
224159,78.0
224160,31.0
224161,35.0
224162,23.0
224163,22.0
224164,35.0
224165,42.0
224166,28.0
224167,9.0
224168,13.0
224169,13.0
224171,10.0
224172,17.0
224173,37.0
224174,35.0
224175,36.0
224178,27.0
224179,28.0
224180,11.0
224181,12.0
224183,85.0
224184,23.0
224185,33.0
224186,13.0
224187,9.0
224188,30.0
224189,46.0
224190,32.0
224192,15.0
224193,15.0
224195,6.0
224196,12.0
224197,18.0
224198,228.0
224199,196.0
224200,65.0
224201,23.0
224203,71.0
224204,111.0
224205,184.0
224209,183.0
224210,85.0
224211,144.0
224212,28.0
224213,23.0
224215,109.0
224216,65.0
224217,39.0
224218,15.0
224219,34.0
224220,51.0
224221,9.0
224222,52.0
224224,22.0
224225,100.0
224226,83.0
224228,32.0
224229,36.0
224230,66.0
224233,16.0
224234,56.0
224235,28.0
224236,61.0
224237,12.0
224238,9.0
224239,45.0
224240,30.0
224243,17.0
224244,21.0
224248,144.0
224249,81.0
224250,64.0
224251,18.0
224253,65.0
224254,80.0
224255,117.0
224257,130.0
224258,60.0
224259,105.0
224260,24.0
224261,12.0
224263,75.0
224264,56.0
224266,15.0
224267,22.0
224268,42.0
224270,30.0
224273,38.0
224277,15.0
224278,29.0
224279,27.0
224280,13.0
224281,13.0
224282,13.0
224283,60.0
224284,22.0
224285,30.0
224286,16.0
224287,13.0
224289,30.0
224290,41.0
224291,30.0
224292,12.0
224293,15.0
224294,16.0
224295,31.0
224296,25.0
224298,8.0
224299,20.0
224300,23.0
224301,10.0
224304,125.0
224305,12.0
224306,22.0
224307,9.0
224310,26.0
224311,21.0
224314,12.0
224317,41.0
224318,25.0
224320,15.0
224321,49.0
224322,44.0
224323,9.0
224326,118.0
224327,47.0
224328,76.0
224329,28.0
224330,28.0
224332,47.0
224333,51.0
224334,32.0
224335,9.0
224336,13.0
224337,15.0
224339,19.0
224340,33.0
224341,43.0
224344,11.0
224345,29.0
224346,16.0
224348,15.0
224349,40.0
224350,31.0
224351,15.0
224352,11.0
224353,28.0
224356,10.0
224361,9.0
224362,12.0
224363,25.0
224364,16.0
224365,10.0
224367,29.0
224368,16.0
224369,18.0
224372,11.0
224373,12.0
224376,6.0
224377,82.0
224378,52.0
224379,31.0
224381,37.0
224382,50.0
224383,84.0
224386,69.0
224387,39.0
224388,60.0
224389,10.0
224391,52.0
224392,25.0
224393,19.0
224394,17.0
224395,23.0
224396,47.0
224397,9.0
224399,61.0
224400,58.0
224401,30.0
224403,31.0
224404,32.0
224405,31.0
224409,50.0
224410,39.0
224411,38.0
224412,29.0
224413,38.0
224414,30.0
224415,15.0
224417,24.0
224418,31.0
224419,26.0
224422,20.0
224423,23.0
224427,75.0
224428,28.0
224429,54.0
224430,21.0
224431,18.0
224432,30.0
224433,37.0
224434,28.0
224436,10.0
224437,12.0
224440,65.0
224441,63.0
224442,25.0
224444,20.0
224445,44.0
224446,38.0
224447,13.0
224448,18.0
224449,19.0
224450,109.0
224451,32.0
224452,62.0
224453,23.0
224454,20.0
224456,45.0
224457,44.0
224458,39.0
224459,12.0
224460,13.0
224461,21.0
224462,7.0
224464,16.0
224465,16.0
224469,20.0
224470,20.0
224474,36.0
224475,26.0
224476,12.0
224479,18.0
224480,16.0
224483,12.0
224484,143.0
224485,99.0
224486,51.0
224488,37.0
224489,37.0
224490,85.0
224494,98.0
224495,59.0
224496,87.0
224497,23.0
224498,16.0
224499,53.0
224500,34.0
224501,22.0
224502,9.0
224503,15.0
224504,33.0
224506,19.0
224511,115.0
224512,89.0
224513,47.0
224516,51.0
224517,58.0
224518,104.0
224519,17.0
224522,72.0
224523,47.0
224524,60.0
224527,54.0
224528,30.0
224529,19.0
224531,18.0
224532,30.0
224533,37.0
224535,67.0
224536,67.0
224537,34.0
224539,18.0
224540,34.0
224541,40.0
224542,13.0
224543,12.0
224544,15.0
224545,99.0
224546,30.0
224547,52.0
224548,26.0
224549,28.0
224550,41.0
224551,46.0
224552,34.0
224553,11.0
224554,21.0
224555,17.0
224556,7.0
224557,13.0
224559,17.0
224560,36.0
224561,24.0
224563,10.0
224564,21.0
224565,22.0
224566,16.0
224567,14.0
224568,55.0
224569,16.0
224570,20.0
224571,19.0
224572,31.0
224573,22.0
224575,12.0
224576,12.0
224577,6.0
224585,24.0
224589,73.0
224590,40.0
224591,25.0
224593,23.0
224594,31.0
224595,55.0
224596,49.0
224597,20.0
224598,39.0
224599,10.0
224601,30.0
224602,22.0
224603,13.0
224606,19.0
224608,9.0
224609,49.0
224610,33.0
224611,9.0
224612,19.0
224613,25.0
224614,8.0
224615,64.0
224616,25.0
224617,35.0
224618,20.0
224619,17.0
224620,36.0
224621,31.0
224622,25.0
224623,10.0
224624,12.0
224625,15.0
224627,20.0
224628,42.0
224629,188.0
224630,136.0
224631,97.0
224634,52.0
224635,69.0
224636,100.0
224639,21.0
224640,129.0
224641,61.0
224642,113.0
224643,26.0
224647,64.0
224648,53.0
224649,107.0
224651,16.0
224652,41.0
224654,21.0
224655,17.0
224657,9.0
224659,9.0
224660,23.0
224662,11.0
224664,63.0
224665,18.0
224666,20.0
224667,11.0
224668,54.0
224669,32.0
224675,76.0
224676,59.0
224677,42.0
224679,44.0
224680,42.0
224681,75.0
224685,53.0
224686,31.0
224687,49.0
224689,35.0
224690,34.0
224692,12.0
224694,28.0
224695,11.0
224697,101.0
224698,80.0
224699,42.0
224700,30.0
224701,36.0
224702,73.0
224704,72.0
224705,34.0
224706,64.0
224707,33.0
224708,27.0
224709,54.0
224710,30.0
224711,21.0
224713,15.0
224714,33.0
224715,5.0
224716,19.0
224719,13.0
224723,33.0
224726,13.0
224727,41.0
224728,33.0
224730,12.0
224732,39.0
224733,25.0
224735,20.0
224736,23.0
224737,63.0
224738,34.0
224739,12.0
224740,11.0
224742,112.0
224743,39.0
224744,59.0
224745,29.0
224746,24.0
224749,39.0
224750,28.0
224751,24.0
224753,16.0
224754,16.0
224758,27.0
224760,10.0
224761,14.0
224762,39.0
224763,29.0
224765,18.0
224766,17.0
224767,41.0
224768,20.0
224769,22.0
224771,9.0
224772,20.0
224773,20.0
224774,15.0
224777,188.0
224778,126.0
224779,25.0
224782,47.0
224783,58.0
224784,100.0
224787,16.0
224788,83.0
224789,42.0
224790,73.0
224791,14.0
224792,8.0
224793,53.0
224794,35.0
224795,21.0
224797,28.0
224798,32.0
224799,10.0
224802,169.0
224803,31.0
224804,8.0
224807,10.0
224808,40.0
224809,20.0
224810,13.0
224811,13.0
224812,13.0
224813,65.0
224814,61.0
224815,36.0
224816,11.0
224817,11.0
224819,45.0
224820,37.0
224821,11.0
224822,13.0
224823,14.0
224824,65.0
224825,64.0
224826,13.0
224827,15.0
224828,26.0
224829,30.0
224830,26.0
224831,25.0
224832,30.0
224833,63.0
224834,20.0
224835,30.0
224836,14.0
224837,12.0
224838,37.0
224839,37.0
224840,31.0
224842,13.0
224843,14.0
224845,10.0
224846,30.0
224847,33.0
224849,16.0
224850,47.0
224851,24.0
224854,50.0
224855,17.0
224856,27.0
224858,16.0
224859,18.0
224863,6.0
224864,7.0
224865,12.0
224866,20.0
224867,59.0
224868,49.0
224869,18.0
224870,14.0
224871,28.0
224872,26.0
224873,9.0
224874,9.0
224875,9.0
224876,50.0
224877,19.0
224878,28.0
224880,14.0
224881,28.0
224882,24.0
224883,21.0
224886,11.0
224887,9.0
224889,14.0
224890,52.0
224891,43.0
224892,28.0
224894,22.0
224895,24.0
224896,49.0
224899,17.0
224900,41.0
224901,18.0
224902,27.0
224903,28.0
224904,14.0
224909,53.0
224910,34.0
224911,21.0
224912,32.0
224913,45.0
224916,33.0
224917,60.0
224918,43.0
224921,29.0
224922,14.0
224926,11.0
224927,60.0
224928,39.0
224929,22.0
224931,27.0
224932,33.0
224933,50.0
224934,68.0
224935,35.0
224936,54.0
224939,30.0
224940,40.0
224941,19.0
224943,17.0
224944,20.0
224945,8.0
224946,28.0
224949,11.0
224950,15.0
224951,9.0
224952,20.0
224957,33.0
224958,16.0
224960,12.0
224961,33.0
224962,20.0
224965,37.0
224966,30.0
224967,7.0
224969,12.0
224971,45.0
224972,33.0
224973,29.0
224974,15.0
224975,14.0
224976,22.0
224977,23.0
224978,17.0
224981,10.0
224983,10.0
224985,44.0
224986,43.0
224987,27.0
224988,10.0
224990,14.0
224991,24.0
224992,27.0
224993,11.0
224994,13.0
224995,70.0
224996,20.0
224997,27.0
224999,8.0
225000,25.0
225001,36.0
225002,27.0
225004,12.0
225005,13.0
225008,19.0
225013,32.0
225014,18.0
225015,12.0
225016,16.0
225017,16.0
225018,47.0
225019,47.0
225020,16.0
225021,13.0
225022,22.0
225026,7.0
225027,31.0
225028,23.0
225029,11.0
225030,9.0
225031,22.0
225032,14.0
225033,10.0
225034,11.0
225035,74.0
225036,16.0
225037,31.0
225038,13.0
225041,43.0
225042,30.0
225045,13.0
225047,65.0
225048,66.0
225051,16.0
225052,24.0
225053,31.0
225054,10.0
225055,11.0
225056,13.0
225057,58.0
225058,30.0
225059,38.0
225060,26.0
225061,21.0
225062,34.0
225063,25.0
225064,23.0
225066,8.0
225067,13.0
225068,16.0
225069,134.0
225070,101.0
225071,39.0
225073,55.0
225074,62.0
225075,96.0
225078,24.0
225079,74.0
225080,70.0
225081,62.0
225084,54.0
225085,43.0
225089,33.0
225093,43.0
225094,36.0
225095,11.0
225097,11.0
225098,25.0
225099,22.0
225102,50.0
225103,47.0
225104,33.0
225105,21.0
225106,21.0
225107,25.0
225108,18.0
225112,10.0
225114,19.0
225115,18.0
225117,12.0
225118,22.0
225119,47.0
225120,23.0
225123,105.0
225124,29.0
225125,28.0
225126,17.0
225127,64.0
225128,31.0
225131,13.0
225134,46.0
225135,47.0
225136,23.0
225138,21.0
225139,45.0
225140,43.0
225141,21.0
225142,24.0
225143,21.0
225144,60.0
225145,32.0
225146,38.0
225147,16.0
225149,31.0
225150,28.0
225151,22.0
225152,11.0
225153,16.0
225154,14.0
225156,45.0
225157,42.0
225160,18.0
225161,27.0
225162,44.0
225164,44.0
225165,19.0
225166,28.0
225169,30.0
225173,20.0
225176,90.0
225177,63.0
225178,30.0
225180,34.0
225181,41.0
225182,61.0
225186,51.0
225187,39.0
225188,45.0
225189,46.0
225190,38.0
225191,21.0
225194,21.0
225196,184.0
225197,110.0
225198,65.0
225201,49.0
225202,53.0
225203,100.0
225205,103.0
225206,110.0
225207,78.0
225208,30.0
225209,31.0
225211,60.0
225212,45.0
225213,32.0
225214,15.0
225215,17.0
225216,51.0
225217,6.0
225218,22.0
225221,215.0
225222,170.0
225223,57.0
225224,15.0
225226,76.0
225227,67.0
225228,117.0
225232,96.0
225233,54.0
225234,81.0
225235,16.0
225236,11.0
225238,71.0
225239,41.0
225240,29.0
225241,15.0
225242,27.0
225243,45.0
225245,16.0
225249,19.0
225250,15.0
225251,8.0
225252,11.0
225253,11.0
225254,29.0
225255,22.0
225258,82.0
225259,21.0
225260,22.0
225261,9.0
225262,18.0
225264,37.0
225267,13.0
225269,25.0
225270,27.0
225272,10.0
225273,17.0
225274,14.0
225277,44.0
225278,31.0
225279,14.0
225282,15.0
225283,40.0
225284,29.0
225286,6.0
225287,10.0
225288,9.0
225291,9.0
225293,17.0
225295,14.0
225297,13.0
225300,101.0
225301,79.0
225302,37.0
225303,30.0
225304,35.0
225305,62.0
225309,58.0
225310,37.0
225311,52.0
225312,23.0
225313,8.0
225314,42.0
225315,33.0
225317,13.0
225318,16.0
225319,25.0
225322,59.0
225323,28.0
225326,29.0
225327,31.0
225330,49.0
225331,19.0
225332,38.0
225335,29.0
225336,15.0
225337,9.0
225340,17.0
225343,141.0
225344,76.0
225345,39.0
225347,31.0
225348,46.0
225349,80.0
225352,73.0
225353,39.0
225354,58.0
225355,18.0
225357,39.0
225358,26.0
225359,18.0
225361,15.0
225362,27.0
225364,19.0
225365,20.0
225370,23.0
225371,15.0
225374,12.0
225375,76.0
225376,27.0
225377,22.0
225378,6.0
225380,13.0
225382,35.0
225384,11.0
225387,32.0
225388,33.0
225391,12.0
225392,16.0
225394,55.0
225395,19.0
225396,28.0
225397,22.0
225398,18.0
225399,28.0
225400,25.0
225401,22.0
225403,7.0
225404,12.0
225406,11.0
225407,18.0
225408,15.0
225412,15.0
225413,35.0
225414,25.0
225415,14.0
225416,13.0
225417,12.0
225418,47.0
225419,31.0
225420,23.0
225423,18.0
225424,25.0
225425,17.0
225428,135.0
225429,83.0
225430,57.0
225431,29.0
225432,20.0
225433,58.0
225434,91.0
225435,128.0
225437,11.0
225438,15.0
225439,164.0
225440,81.0
225441,130.0
225442,27.0
225443,16.0
225446,75.0
225447,66.0
225448,25.0
225450,34.0
225451,48.0
225452,6.0
225453,29.0
225454,67.0
225456,49.0
225457,36.0
225458,21.0
225460,35.0
225461,36.0
225462,55.0
225463,24.0
225466,45.0
225467,51.0
225468,48.0
225469,47.0
225470,26.0
225471,19.0
225473,38.0
225474,22.0
225475,81.0
225476,61.0
225477,30.0
225478,30.0
225479,35.0
225480,58.0
225484,57.0
225485,46.0
225486,45.0
225487,50.0
225488,36.0
225492,21.0
225493,5.0
225495,174.0
225496,128.0
225497,76.0
225500,77.0
225501,92.0
225502,115.0
225503,16.0
225505,159.0
225506,74.0
225507,131.0
225508,24.0
225512,76.0
225513,99.0
225514,62.0
225516,30.0
225517,50.0
225518,22.0
225521,74.0
225522,60.0
225523,19.0
225524,16.0
225525,31.0
225526,37.0
225527,13.0
225528,14.0
225529,17.0
225530,116.0
225531,30.0
225532,46.0
225533,31.0
225534,27.0
225536,48.0
225537,64.0
225538,52.0
225540,14.0
225541,28.0
225542,6.0
225544,17.0
225548,25.0
225549,19.0
225550,10.0
225551,12.0
225552,62.0
225553,53.0
225554,22.0
225555,5.0
225556,18.0
225557,67.0
225558,39.0
225561,14.0
225563,38.0
225564,49.0
225566,15.0
225567,27.0
225568,20.0
225570,15.0
225572,43.0
225573,20.0
225574,19.0
225576,15.0
225577,15.0
225578,20.0
225581,53.0
225582,53.0
225583,13.0
225585,21.0
225586,40.0
225587,40.0
225588,20.0
225589,24.0
225590,25.0
225591,77.0
225592,25.0
225593,30.0
225594,20.0
225595,15.0
225596,32.0
225597,29.0
225598,22.0
225600,13.0
225601,15.0
225603,141.0
225604,103.0
225605,31.0
225606,38.0
225607,50.0
225608,93.0
225610,16.0
225611,72.0
225612,71.0
225613,63.0
225614,15.0
225615,10.0
225616,50.0
225617,34.0
225620,20.0
225621,38.0
225627,64.0
225628,50.0
225629,15.0
225630,37.0
225631,38.0
225632,83.0
225636,58.0
225637,35.0
225638,64.0
225639,49.0
225640,26.0
225643,21.0
225644,8.0
225645,40.0
225646,32.0
225647,10.0
225648,34.0
225649,52.0
225650,30.0
225654,76.0
225655,39.0
225656,48.0
225657,33.0
225658,109.0
225659,53.0
225661,42.0
225662,38.0
225665,36.0
225667,10.0
225668,23.0
225669,27.0
225670,6.0
225673,63.0
225674,22.0
225675,40.0
225676,20.0
225677,20.0
225678,29.0
225679,35.0
225680,27.0
225681,6.0
225682,10.0
225683,13.0
225685,12.0
225687,104.0
225688,74.0
225689,47.0
225692,49.0
225693,54.0
225694,89.0
225697,90.0
225698,51.0
225699,72.0
225700,14.0
225701,8.0
225703,54.0
225704,36.0
225705,21.0
225707,21.0
225708,41.0
225710,12.0
225713,11.0
225714,40.0
225715,21.0
225717,14.0
225718,28.0
225719,24.0
225723,73.0
225724,23.0
225725,39.0
225726,21.0
225727,18.0
225728,29.0
225729,29.0
225730,22.0
225733,13.0
225734,10.0
225735,11.0
225736,20.0
225737,19.0
225738,23.0
225739,24.0
225740,24.0
225744,24.0
225745,32.0
225748,14.0
225749,12.0
225752,153.0
225753,84.0
225754,56.0
225757,68.0
225758,85.0
225759,121.0
225762,18.0
225763,121.0
225764,64.0
225765,84.0
225766,21.0
225767,11.0
225768,78.0
225769,52.0
225770,33.0
225772,18.0
225773,45.0
225774,20.0
225777,72.0
225778,81.0
225779,18.0
225780,10.0
225782,23.0
225783,51.0
225784,39.0
225785,17.0
225786,17.0
225787,14.0
225788,85.0
225789,33.0
225790,34.0
225791,24.0
225792,23.0
225793,38.0
225794,45.0
225795,29.0
225796,9.0
225797,14.0
225798,14.0
225800,10.0
225801,11.0
225802,25.0
225803,35.0
225804,37.0
225807,29.0
225808,27.0
225809,11.0
225810,13.0
225812,80.0
225813,25.0
225814,31.0
225815,13.0
225816,9.0
225818,31.0
225819,50.0
225820,32.0
225822,16.0
225823,17.0
225825,6.0
225826,12.0
225827,18.0
225828,222.0
225829,196.0
225830,89.0
225831,39.0
225833,75.0
225834,119.0
225835,188.0
225839,187.0
225840,88.0
225841,143.0
225842,29.0
225843,24.0
225845,113.0
225846,67.0
225847,41.0
225848,16.0
225849,37.0
225850,53.0
225851,9.0
225852,54.0
225854,16.0
225855,109.0
225856,85.0
225858,37.0
225859,42.0
225860,72.0
225863,17.0
225864,58.0
225865,31.0
225866,53.0
225867,13.0
225868,8.0
225869,49.0
225870,26.0
225873,19.0
225874,24.0
225877,159.0
225878,90.0
225879,71.0
225880,20.0
225882,70.0
225883,88.0
225884,123.0
225886,135.0
225887,64.0
225888,103.0
225889,25.0
225890,13.0
225892,79.0
225893,57.0
225895,16.0
225896,24.0
225897,46.0
225899,32.0
225902,38.0
225906,16.0
225907,31.0
225908,27.0
225909,13.0
225910,13.0
225911,13.0
225912,65.0
225913,24.0
225914,27.0
225915,17.0
225916,13.0
225918,32.0
225919,46.0
225920,30.0
225921,13.0
225922,16.0
225923,18.0
225924,31.0
225925,24.0
225927,8.0
225928,22.0
225929,18.0
225930,10.0
225933,47.0
225934,17.0
225935,17.0
225936,9.0
225939,33.0
225940,23.0
225943,13.0
225946,41.0
225947,22.0
225950,16.0
225951,51.0
225952,44.0
225953,9.0
225956,125.0
225957,51.0
225958,78.0
225959,30.0
225960,30.0
225962,49.0
225963,54.0
225964,32.0
225965,9.0
225966,14.0
225967,16.0
225968,20.0
225969,34.0
225970,44.0
225973,12.0
225974,32.0
225975,18.0
225977,16.0
225978,38.0
225979,34.0
225980,15.0
225981,13.0
225982,25.0
225985,11.0
225990,9.0
225991,13.0
225992,28.0
225993,17.0
225994,10.0
225996,31.0
225997,18.0
225998,15.0
226001,12.0
226002,13.0
226005,7.0
226006,96.0
226007,59.0
226008,36.0
226010,42.0
226011,55.0
226012,90.0
226015,75.0
226016,42.0
226017,55.0
226018,10.0
226020,56.0
226021,26.0
226022,26.0
226023,19.0
226024,25.0
226025,50.0
226026,10.0
226028,63.0
226029,60.0
226030,19.0
226032,36.0
226033,38.0
226034,34.0
226038,53.0
226039,44.0
226040,36.0
226041,32.0
226042,42.0
226043,32.0
226044,16.0
226046,27.0
226047,31.0
226048,26.0
226051,22.0
226052,23.0
226056,92.0
226057,32.0
226058,55.0
226059,23.0
226060,19.0
226061,33.0
226062,42.0
226063,29.0
226065,11.0
226066,14.0
226069,68.0
226070,65.0
226071,29.0
226073,21.0
226074,47.0
226075,41.0
226076,13.0
226077,18.0
226078,20.0
226079,114.0
226080,35.0
226081,53.0
226082,24.0
226083,21.0
226085,47.0
226086,46.0
226087,41.0
226088,13.0
226089,14.0
226090,23.0
226091,7.0
226093,17.0
226094,16.0
226098,22.0
226099,18.0
226103,39.0
226104,30.0
226105,16.0
226108,20.0
226109,17.0
226112,13.0
226113,152.0
226114,106.0
226115,54.0
226117,41.0
226118,42.0
226119,91.0
226123,100.0
226124,62.0
226125,72.0
226126,24.0
226127,16.0
226128,56.0
226129,35.0
226130,23.0
226131,9.0
226132,16.0
226133,37.0
226135,20.0
226140,125.0
226141,96.0
226142,55.0
226145,56.0
226146,63.0
226147,112.0
226148,18.0
226151,78.0
226152,51.0
226153,64.0
226156,60.0
226157,31.0
226158,19.0
226160,20.0
226161,34.0
226162,24.0
226164,70.0
226165,69.0
226166,35.0
226168,20.0
226169,37.0
226170,43.0
226171,13.0
226172,13.0
226173,15.0
226174,92.0
226175,32.0
226176,53.0
226177,27.0
226178,25.0
226179,43.0
226180,49.0
226181,34.0
226182,10.0
226183,16.0
226184,18.0
226185,7.0
226186,13.0
226188,18.0
226189,37.0
226190,24.0
226192,11.0
226193,22.0
226194,21.0
226195,16.0
226197,15.0
226198,57.0
226199,19.0
226200,19.0
226201,21.0
226202,33.0
226203,24.0
226205,13.0
226206,14.0
226207,6.0
226215,22.0
226219,76.0
226220,45.0
226221,29.0
226223,28.0
226224,36.0
226225,60.0
226227,58.0
226228,20.0
226229,38.0
226230,10.0
226232,34.0
226233,23.0
226234,14.0
226237,22.0
226239,9.0
226240,55.0
226241,33.0
226242,9.0
226243,21.0
226244,26.0
226245,8.0
226246,75.0
226247,27.0
226248,34.0
226249,21.0
226250,18.0
226251,38.0
226252,33.0
226253,27.0
226254,9.0
226255,13.0
226256,17.0
226259,14.0
226260,32.0
226261,192.0
226262,163.0
226263,95.0
226266,55.0
226267,75.0
226268,104.0
226271,22.0
226272,133.0
226273,65.0
226274,117.0
226275,27.0
226279,68.0
226280,57.0
226281,103.0
226283,17.0
226284,45.0
226286,23.0
226287,13.0
226289,9.0
226291,10.0
226292,25.0
226294,11.0
226296,66.0
226297,21.0
226298,21.0
226299,12.0
226300,59.0
226301,33.0
226307,89.0
226308,67.0
226309,47.0
226311,50.0
226312,48.0
226313,81.0
226317,63.0
226318,35.0
226319,47.0
226321,39.0
226322,37.0
226324,13.0
226326,33.0
226327,11.0
226329,111.0
226330,84.0
226331,45.0
226332,34.0
226333,40.0
226334,77.0
226336,74.0
226337,36.0
226338,61.0
226339,24.0
226340,19.0
226341,58.0
226342,39.0
226343,22.0
226345,17.0
226346,37.0
226347,5.0
226348,20.0
226351,14.0
226356,35.0
226359,14.0
226360,46.0
226361,29.0
226364,13.0
226366,41.0
226367,26.0
226369,21.0
226370,24.0
226371,67.0
226372,37.0
226373,13.0
226374,11.0
226376,117.0
226377,42.0
226378,60.0
226379,30.0
226380,25.0
226383,41.0
226384,30.0
226385,25.0
226387,18.0
226388,18.0
226392,27.0
226394,10.0
226395,15.0
226396,43.0
226397,33.0
226399,19.0
226400,18.0
226401,44.0
226402,22.0
226403,17.0
226405,9.0
226406,23.0
226407,21.0
226408,16.0
226411,196.0
226412,132.0
226413,29.0
226416,52.0
226417,63.0
226418,104.0
226421,17.0
226422,87.0
226423,44.0
226424,79.0
226425,14.0
226426,8.0
226427,56.0
226428,36.0
226429,21.0
226431,31.0
226432,35.0
226434,10.0
226437,171.0
226438,31.0
226439,8.0
226442,10.0
226443,39.0
226444,20.0
226445,13.0
226446,13.0
226447,13.0
226448,69.0
226449,26.0
226450,33.0
226451,11.0
226452,11.0
226454,47.0
226455,38.0
226456,12.0
226457,14.0
226458,16.0
226460,67.0
226461,65.0
226462,16.0
226463,16.0
226464,28.0
226465,30.0
226466,27.0
226467,26.0
226468,31.0
226469,69.0
226470,45.0
226471,35.0
226472,14.0
226473,12.0
226474,39.0
226475,39.0
226476,32.0
226478,14.0
226479,16.0
226481,11.0
226482,31.0
226483,33.0
226485,17.0
226486,51.0
226487,26.0
226490,62.0
226491,19.0
226492,33.0
226495,19.0
226496,19.0
226500,8.0
226501,7.0
226502,12.0
226503,20.0
226504,61.0
226505,51.0
226506,18.0
226507,15.0
226508,31.0
226509,29.0
226510,9.0
226511,9.0
226512,9.0
226513,62.0
226514,21.0
226515,27.0
226517,14.0
226518,30.0
226519,26.0
226520,22.0
226523,12.0
226524,9.0
226526,15.0
226527,74.0
226528,37.0
226529,36.0
226531,25.0
226532,29.0
226533,53.0
226536,18.0
226537,46.0
226538,21.0
226539,32.0
226540,31.0
226541,15.0
226546,61.0
226547,34.0
226548,24.0
226549,38.0
226550,50.0
226552,35.0
226553,26.0
226554,39.0
226557,32.0
226558,14.0
226562,12.0
226563,68.0
226564,44.0
226565,23.0
226567,28.0
226568,41.0
226569,54.0
226570,74.0
226571,38.0
226572,53.0
226575,33.0
226576,48.0
226577,20.0
226579,14.0
226580,18.0
226581,8.0
226582,18.0
226585,14.0
226586,16.0
226587,10.0
226588,22.0
226593,35.0
226594,18.0
226596,13.0
226597,34.0
226598,21.0
226601,37.0
226602,30.0
226603,7.0
226605,13.0
226607,51.0
226608,33.0
226609,25.0
226610,16.0
226611,14.0
226612,25.0
226613,24.0
226614,18.0
226617,11.0
226619,10.0
226621,33.0
226622,44.0
226623,27.0
226624,11.0
226626,15.0
226627,25.0
226628,26.0
226629,11.0
226631,13.0
226632,67.0
226633,22.0
226634,28.0
226636,8.0
226637,26.0
226638,37.0
226639,28.0
226641,13.0
226642,14.0
226645,20.0
226650,36.0
226651,20.0
226652,13.0
226653,17.0
226654,17.0
226655,57.0
226656,40.0
226657,20.0
226658,14.0
226659,23.0
226663,8.0
226664,32.0
226665,24.0
226666,9.0
226667,9.0
226668,24.0
226669,14.0
226670,10.0
226671,11.0
226672,74.0
226673,18.0
226674,24.0
226675,14.0
226677,44.0
226678,31.0
226681,15.0
226683,69.0
226684,69.0
226687,17.0
226688,26.0
226689,34.0
226690,10.0
226691,12.0
226692,13.0
226693,62.0
226694,32.0
226695,34.0
226696,27.0
226697,22.0
226698,35.0
226699,27.0
226700,23.0
226702,8.0
226703,15.0
226704,17.0
226705,136.0
226706,114.0
226707,43.0
226709,59.0
226710,68.0
226711,104.0
226714,25.0
226715,82.0
226716,98.0
226717,67.0
226720,59.0
226721,44.0
226725,38.0
226729,44.0
226730,37.0
226731,11.0
226733,12.0
226734,28.0
226735,26.0
226738,55.0
226739,24.0
226740,29.0
226741,22.0
226742,20.0
226743,28.0
226744,19.0
226748,11.0
226750,19.0
226751,18.0
226753,13.0
226754,24.0
226755,51.0
226756,27.0
226759,82.0
226760,33.0
226761,25.0
226763,19.0
226764,71.0
226765,32.0
226768,15.0
226771,49.0
226772,49.0
226773,24.0
226775,22.0
226776,49.0
226777,53.0
226778,21.0
226779,24.0
226780,21.0
226781,66.0
226782,34.0
226783,40.0
226784,17.0
226785,34.0
226786,26.0
